MOVIE_ID,totCnt,MovieCd,MovieNm(csv),movieNm(api),showTm,prdtYear,openDt,typeNm,nationNm,genreNm,watchGrade
12333,1.0,20205155,조제호랑이그리고물고기들,"조제, 호랑이 그리고 물고기들",98,2020,20210331,장편,일본,애니메이션,12세이상관람가
12334,1.0,20156402,채피,채피,120,2015,20150312,장편,미국,액션,15세이상관람가
12335,2.0,,살파랑,,,,,,,,
12336,1.0,2022A055,바보들의거짓말,바보들의 거짓말,,2014,,온라인전용,러시아,액션,
12337,1.0,19910091,10대의반항,10대의 반항,97,1991,19910831,장편,한국,드라마,고등학생이상관람가
12338,39.0,,브라질,,,,,,,,
12339,1.0,20147682,시험에들지말게하옵시며,시험에 들지말게 하옵시며!!,109,2011,,장편,프랑스,스릴러,청소년관람불가
12340,11.0,,러빙,,,,,,,,
12341,18.0,,커튼콜,,,,,,,,
12342,1.0,20151230,원라인,원라인,131,2016,20170329,장편,한국,범죄,15세이상관람가
12343,1.0,20128546,무명인,무명인,119,2013,20140529,장편,한국,미스터리,15세이상관람가
12344,1.0,20198885,스투버,스투버,93,2019,,장편,미국,액션,
12345,1.0,20020304,범죄의요소,범죄의 요소,99,1984,20020803,장편,덴마크,범죄,18세관람가
12346,37.0,,그후,,,,,,,,
12347,1.0,19990254,샤만카,샤만카,110,1996,19990904,장편,프랑스,성인물(에로),18세관람가
12348,59.0,,원스,,,,,,,,
12349,2.0,,렛미아웃,,,,,,,,
12350,0.0,,땡큐마스터킴,,,,,,,,
12351,0.0,,CGV아트하우스이동진의라이브톡미드소마,,,,,,,,
12352,9.0,,800,,,,,,,,
12353,0.0,,신포청천혈수고,,,,,,,,
12354,1.0,20182764,네가곁에있어도나는네가그립다,네가 곁에 있어도 나는 네가 그립다,93,2018,,장편,홍콩,드라마,
12355,1.0,20162546,워킹스트리트,워킹 스트리트,88,2016,20161117,장편,한국,드라마,청소년관람불가
12356,0.0,,디스트릭트C11,,,,,,,,
12357,0.0,,토르천둥의신,,,,,,,,
12358,2.0,,호스틸,,,,,,,,
12359,14.0,,딜레마,,,,,,,,
12360,0.0,,유니버셜솔저4클론의반란,,,,,,,,
12361,2.0,,어울렁더울렁,,,,,,,,
12362,105.0,,굿바이,,,,,,,,
12363,22.0,,두여인,,,,,,,,
12364,1.0,20201122,테넷,테넷,149,2020,20200826,장편,미국,액션,12세이상관람가
12365,1.0,20216493,머룬베레이름없는영웅,머룬 베레: 이름없는 영웅,108,2017,,장편,터키,전쟁,
12366,1.0,20206064,섀도우걸,섀도우 걸,111,2019,,장편,미국,드라마,
12367,11.0,,버킷리스트,,,,,,,,
12368,1.0,20157359,워로드,워 로드,122,1965,,장편,미국,드라마,
12369,3.0,,이웃집소녀,,,,,,,,
12370,1.0,20060408,천년여우여우비,천년여우 여우비,85,2007,20070125,장편,한국,애니메이션,전체관람가
12371,2.0,,트레져아일랜드,,,,,,,,
12372,1.0,20127428,소프트보이즈,소프트 보이즈,113,2010,,장편,일본,드라마,
12373,1.0,20020263,남자태어나다,남자 태어나다,108,2002,20021010,장편,한국,드라마,전체관람가
12374,1.0,20070207,준벅,준벅,106,2005,20070628,장편,미국,드라마,청소년관람불가
12376,0.0,,미스터앤미세스스미스,,,,,,,,
12377,0.0,,13일의금요일더파이널,,,,,,,,
12378,172.0,,분노,,,,,,,,
12379,1.0,19628028,와룡선생상경기,와룡선생 상경기,121,1962,,장편,한국,코미디,
12380,2.0,,변태가면,,,,,,,,
12381,0.0,,신선조낭인,,,,,,,,
12382,332.0,,짱,,,,,,,,
12383,1.0,2022A259,베로니카마스,베로니카 마스,,2014,,온라인전용,미국,드라마,
12384,0.0,,닌자2섀도우어쌔신,,,,,,,,
12385,6.0,,이웃사촌,,,,,,,,
12386,10.0,,레브,,,,,,,,
12387,0.0,,인디펜던츠데이외계의대침공,,,,,,,,
12388,0.0,,킥애스영웅의탄생,,,,,,,,
12389,0.0,,무림9대문파사도황규,,,,,,,,
12390,9.0,,레베카,,,,,,,,
12392,1.0,20098210,인포머스,인포머스,98,2008,,장편,미국,범죄,
12393,111.0,,혼자,,,,,,,,
12394,3.0,,거울속으로,,,,,,,,
12395,7.0,,무방비도시,,,,,,,,
12396,1.0,20135766,나폴레옹토레스전투,나폴레옹 토레스전투,151,2012,20131114,장편,포르투갈,전쟁,청소년관람불가
12397,1.0,19750046,타인의숨결,타인의 숨결,100,1975,19750726,장편,한국,드라마,15세이상관람가
12398,1.0,20162565,러브앤아트,러브 앤 아트,115,2013,20171109,장편,미국,멜로/로맨스,15세이상관람가
12399,1.0,20170422,바나나쏭의기적,바나나쏭의 기적,89,2018,20180308,장편,한국,다큐멘터리,전체관람가
12400,0.0,,안녕투이,,,,,,,,
12401,1.0,20202601,렛힘고,렛 힘 고,114,2020,20201105,장편,미국,범죄,15세이상관람가
12402,1.0,20168424,로스트인더선,로스트 인 더 선,95,2015,20160818,장편,미국,스릴러,15세이상관람가
12403,0.0,,리벤지미친사랑이야기,,,,,,,,
12404,0.0,,다이빙그녀에빠지다,,,,,,,,
12405,0.0,,체르노빌원전대폭발,,,,,,,,
12406,1.0,20159959,신경쇠약직전의뱀파이어,신경쇠약 직전의 뱀파이어,87,2014,20150521,장편,오스트리아 ,코미디,15세이상관람가
12408,1.0,20203947,클라운돌,클라운 돌,93,2019,20201223,장편,미국,공포(호러),청소년관람불가
12409,1.0,20177834,통메모리즈,통 메모리즈,130,2016,,장편,한국,액션,15세이상관람가
12410,1.0,20136468,42일간의기적,42일간의 기적,100,2011,,장편,미국,드라마,12세이상관람가
12411,11.0,,본드,,,,,,,,
12412,4376.0,,수,,,,,,,,
12413,1.0,20184126,퍼미션,퍼미션,98,2017,20190227,장편,미국,코미디,청소년관람불가
12414,0.0,,귀신을보는눈동안,,,,,,,,
12415,1.0,20190064,산타앤컴퍼니,산타 앤 컴퍼니,100,2017,20191212,장편,프랑스,판타지,전체관람가
12416,2.0,,우리가사랑한시간,,,,,,,,
12417,0.0,,파라노말다이어리클롭힐,,,,,,,,
12418,0.0,,사탄의인형4처키의신부,,,,,,,,
12419,1.0,20184764,다크하트,다크 하트,98,2014,20181214,장편,미국,스릴러,청소년관람불가
12420,4.0,,천국의아이들,,,,,,,,
12421,1.0,20190461,프랑스여자,프랑스여자,88,2019,20200604,장편,한국,드라마,15세이상관람가
12422,0.0,,인시디어스죽음의병원,,,,,,,,
12423,1.0,20207323,썸원썸웨어,썸원 썸웨어,110,2019,20200429,장편,프랑스,멜로/로맨스,12세이상관람가
12424,1.0,20207983,안녕까지30분,안녕까지 30분,114,2019,20201014,장편,일본,판타지,12세이상관람가
12425,0.0,,토르2다크월드,,,,,,,,
12426,19.0,,무용,,,,,,,,
12427,1.0,19910169,내겐너무이쁜당신,내겐 너무 이쁜 당신,91,1989,19920223,장편,프랑스,코미디,연소자관람불가
12428,1.0,20190794,클라라의색즉시공,클라라의 색즉시공,115,2016,,장편,중국,기타,15세이상관람가
12429,2.0,,너의시선이머무는곳에,,,,,,,,
12430,1.0,19740063,비에젖은입술,비에 젖은 입술,88,1974,19741026,장편,한국,멜로/로맨스,15세이상관람가
12431,1.0,20189802,나와봄날의약속,나와 봄날의 약속,92,2017,20180628,장편,한국,미스터리,15세이상관람가
12432,4.0,,쇼퍼홀릭,,,,,,,,
12433,0.0,,예스마담3중화전사,,,,,,,,
12434,1.0,20168488,타락경찰모로보시,타락경찰 모로보시,134,2016,,장편,일본,범죄,청소년관람불가
12436,104.0,,리턴,,,,,,,,
12437,1.0,20172865,성프란치스코,성 프란치스코,87,2016,20171012,장편,프랑스,드라마,전체관람가
12438,0.0,,무사회사무라이대습격,,,,,,,,
12439,0.0,,디워드래곤,,,,,,,,
12440,1.0,19528010,돈보더투노크,돈 보더 투 노크,76,1952,,장편,미국,드라마,
12441,4.0,,실버벨,,,,,,,,
12442,1.0,20144501,섀도우솔저,섀도우 솔저,84,2011,20141204,장편,미국,액션,15세이상관람가
12443,0.0,,분노의질주더오리지널,,,,,,,,
12444,3.0,,프리퀀시,,,,,,,,
12445,2.0,,아니무스,,,,,,,,
12447,1.0,20149828,최면전문의,최면 전문의,116,2012,20150730,장편,스웨덴,스릴러,15세이상관람가
12448,1.0,20158745,고백할수없는,고백할 수 없는,90,2014,20160331,장편,한국,스릴러,청소년관람불가
12449,1.0,20147887,버닝브라이트,버닝 브라이트,85,2010,,장편,미국,스릴러,15세이상관람가
12450,1.0,20148188,쎄시봉,쎄시봉,122,2014,20150205,장편,한국,멜로/로맨스,15세이상관람가
12452,1.0,20164766,블랙라이더,블랙 라이더,97,2014,20161114,장편,미국,액션,청소년관람불가
12453,1.0,20150482,내남자의이중생활,내 남자의 이중생활,100,2013,,장편,독일,스릴러,청소년관람불가
12454,0.0,,신은죽지않았다3어둠속의빛,,,,,,,,
12455,1.0,2022A322,게임나이트,게임 나이트,,2018,,온라인전용,미국,액션,
12456,7.0,,유령의집,,,,,,,,
12457,0.0,,알라딘3알라딘과도둑의왕,,,,,,,,
12458,1.0,20149487,고스트오브세인트,고스트 오브 세인트,80,2011,,장편,미국,SF,
12459,1.0,20184767,돈겟아웃!,돈 겟 아웃!,108,2018,,장편,독일,스릴러,15세이상관람가
12460,1.0,19890212,마스터돌프,마스터 돌프,105,1987,19890722,장편,미국,SF,연소자관람가
12461,0.0,,노바디엘스마릴린의편지,,,,,,,,
12462,1.0,20190639,더키친,더 키친,118,2019,,장편,미국,액션,
12463,0.0,,나의아들나의어머니,,,,,,,,
12464,1.0,20155981,더저지,더 저지,141,2014,,장편,미국,드라마,
12465,473.0,,아들,,,,,,,,
12466,1.0,20244678,어쩌다결혼,어쩌다 결혼한 유부녀의 밀착 스킬,,2024,,장편,일본,성인물(에로),청소년관람불가
12467,1.0,20128786,드렁크보트,드렁크보트,98,2010,,장편,미국,드라마,15세이상관람가
12468,1.0,20148384,그림자들의섬,그림자들의 섬,98,2014,20160825,장편,한국,다큐멘터리,15세이상관람가
12469,6.0,,완벽한타인,,,,,,,,
12470,1.0,19970279,키스더걸,키스 더 걸,115,1997,19971115,장편,미국,스릴러,18세 미만인 자는 관람할 수 없는 등급
12471,1.0,20193666,오!문희,오! 문희,109,2020,20200902,장편,한국,코미디,12세이상관람가
12472,1.0,19970032,일팔일팔,일팔일팔(1818),80,1997,19971122,장편,한국,코미디,연소자관람불가
12473,5.0,,캠걸,,,,,,,,
12474,807.0,,러브,,,,,,,,
12475,1.0,20127427,에브리씽머스트고,에브리씽 머스트 고,96,2010,20120712,장편,미국,코미디,15세이상관람가
12476,1.0,20201865,기린의날개극장판신참자,기린의 날개,129,2011,20200714,장편,일본,범죄,15세이상관람가
12477,1.0,20133597,건스피리트,웨스트브릭 머더스,90,2010,,장편,덴마크,액션,
12478,0.0,,스콘드잔혹불륜사,,,,,,,,
12479,1.0,19900183,죽는자를위한기도,죽는자를 위한 기도,108,1987,19900428,장편,미국,드라마,고등학생이상관람가
12480,1.0,20145241,랜드오브베어스,랜드 오브 베어스,89,2014,20141222,장편,프랑스,다큐멘터리,전체관람가
12481,5.0,,페어웰,,,,,,,,
12482,1.0,20168403,데드걸즈,데드 걸즈,90,2014,20160818,장편,미국,공포(호러),청소년관람불가
12483,1.0,20101397,폰티풀,폰티풀,96,2008,20110326,장편,캐나다,공포(호러),15세이상관람가
12484,1.0,20215683,아마겟돈2046,아마겟돈 2046,94,2020,,장편,미국,SF,
12485,1.0,2022A467,리버스나인,리버스 나인,,2015,,온라인전용,미국,액션,
12486,1.0,20157305,데드존오브저스티스,데드존 오브 저스티스,85,2012,,장편,미국,액션,
12488,0.0,,링라센,,,,,,,,
12489,2.0,,태양은가득히,,,,,,,,
12490,1.0,20132520,굿스튜던트,더 굿 스튜던트,90,2008,,장편,미국,코미디,
12491,2.0,,제인도,,,,,,,,
12492,0.0,,군산거위를노래하다,,,,,,,,
12493,1.0,19860126,프라이빗스쿨,프라이빗 스쿨,90,1983,19861108,장편,미국,코미디,연소자관람불가
12494,2.0,,써티데이즈오브나이트,,,,,,,,
12495,51.0,,스피드,,,,,,,,
12497,1.0,20176070,플로리다프로젝트,플로리다 프로젝트,111,2017,20180307,장편,미국,드라마,15세이상관람가
12498,1.0,20157704,침묵의파이터,침묵의 파이터,89,2014,,장편,중국,액션,12세이상관람가
12499,1.0,20149668,백설공주살인사건,백설공주 살인사건,126,2014,20150212,장편,일본,미스터리,15세이상관람가
12500,1.0,2022A459,로스트아이덴티티,로스트 아이덴티티,,2015,,온라인전용,미국,드라마,
12502,1.0,2022A423,디재스터아티스트,디재스터 아티스트,,2017,,온라인전용,미국,코미디,
12503,24.0,,링스,,,,,,,,
12504,4.0,,럼블,,,,,,,,
12505,1.0,20141441,앵그리스트맨,앵그리스트 맨,83,2014,20141030,장편,미국,드라마,15세이상관람가
12506,6.0,,친구사이?,,,,,,,,
12507,1.0,20193766,월령검,월령검,89,2018,,장편,중국,액션,15세이상관람가
12508,1.0,20155386,디판,디판,114,2015,20151022,장편,프랑스,드라마,청소년관람불가
12509,1.0,20080394,비스티보이즈,비스티 보이즈,132,2008,20080430,장편,한국,드라마,청소년관람불가
12510,4.0,,분노의역류,,,,,,,,
12511,0.0,,배드럭재수없는날,,,,,,,,
12512,316.0,,애인,,,,,,,,
12514,1.0,20132061,폴리우드,폴리우드,91,2009,,장편,미국,다큐멘터리,
12515,1.0,20072189,쉬핑뉴스,쉬핑 뉴스,111,2001,20020527,장편,미국,드라마,18세관람가
12517,1.0,20162845,더걸이즈인트러블,더 걸 이즈 인 트러블,94,2015,20160407,장편,미국,범죄,청소년관람불가
12518,1.0,20119513,7광구,7광구,101,2011,20110804,장편,한국,SF,15세이상관람가
12519,0.0,,특수부대스카이헌터,,,,,,,,
12520,1.0,20207916,노필터,노필터,101,2019,,장편,프랑스,드라마,
12521,4.0,,자카르타,,,,,,,,
12522,1.0,20194724,영춘권의전설,영춘권의 전설,72,2017,,장편,미국,액션,12세이상관람가
12523,1.0,20124069,마이라띠마,마이 라띠마,126,2012,20130606,장편,한국,멜로/로맨스,청소년관람불가
12524,11.0,,씨크,,,,,,,,
12526,1.0,2010G731,데메킹,데메킹,99,2009,,장편,일본,판타지,전체관람가
12527,1.0,20162682,저스트렛고,저스트 렛 고,106,2015,,장편,미국,드라마,12세이상관람가
12528,2.0,,명탐정필립,,,,,,,,
12529,1.0,20201830,망자의계곡,망자의 계곡,136,2019,,장편,콜롬비아,드라마,
12530,1.0,20186645,밤의문이열린다,밤의 문이 열린다,89,2018,20190815,장편,한국,판타지,12세이상관람가
12531,0.0,,사냥헌터스킬러,,,,,,,,
12532,0.0,,옹박4리얼액션마스터,,,,,,,,
12534,1.0,20170045,소림사무림제자,소림사 무림제자,84,2012,20170725,장편,미국,액션,15세이상관람가
12535,2.0,,사돈의팔촌,,,,,,,,
12536,1.0,20050064,간큰가족,간 큰 가족,102,2005,20050609,장편,한국,코미디,12세관람가
12537,2.0,,청춘스케치,,,,,,,,
12538,1.0,20020303,좋은사람있으면소개시켜줘,좋은사람있으면 소개시켜줘,105,2002,20020808,장편,한국,멜로/로맨스,15세관람가
12539,37.0,,아티스트,,,,,,,,
12540,1.0,20166128,어떻게헤어질까,어떻게 헤어질까,101,2016,20161103,장편,한국,판타지,12세이상관람가
12541,1.0,20180022,신장의야망,신장의 야망,125,2016,,장편,일본,드라마,12세이상관람가
12542,2.0,,워룸,,,,,,,,
12543,1.0,19820047,낮은대로임하소서,낮은데로 임하소서,102,1981,19820626,장편,한국,드라마,연소자관람불가
12544,1.0,20129116,옴샨티옴,옴 샨티 옴,137,2007,20130214,장편,인도,멜로/로맨스,15세이상관람가
12545,1.0,19998474,타이투스,타이투스,162,1999,,장편,미국,드라마,
12546,1.0,20182672,데스티네이션웨딩,데스티네이션 웨딩,86,2018,20181213,장편,미국,코미디,15세이상관람가
12547,227.0,,리틀,,,,,,,,
12548,1.0,19970089,제리맥과이어,제리 맥과이어,138,1996,19970201,장편,미국,드라마,고등학생이상관람가
12549,4.0,,세렌디피티,,,,,,,,
12550,1.0,19750097,흑거미,흑거미,95,1975,19751122,장편,한국,액션,
12551,0.0,,레드더레전드,,,,,,,,
12552,1.0,20193942,요괴외전,요괴외전,75,2018,,장편,중국,판타지,
12553,19.0,,네스트,,,,,,,,
12554,2.0,,보스베이비,,,,,,,,
12555,1.0,20207982,으라차차!마이러브,으라차차! 마이 러브,91,2019,,장편,일본,멜로/로맨스,12세이상관람가
12556,0.0,,청춘그날의설렘처럼,,,,,,,,
12557,4.0,,다크웹,,,,,,,,
12558,33.0,,검객,,,,,,,,
12559,1.0,20112541,씨민과나데르의별거,씨민과 나데르의 별거,124,2011,20111013,장편,이란,드라마,12세이상관람가
12560,1.0,20140688,파리는불타고있는가?,파리는 불타고 있는가?,173,1966,,장편,프랑스,드라마,
12561,24.0,,폴링,,,,,,,,
12562,1.0,20216426,블러드스크린,블러드 스크린,87,2020,,장편,우루과이,공포(호러),
12563,8.0,,베오울프,,,,,,,,
12564,1.0,20165283,리틀비트좀비,리틀 비트 좀비,87,2012,20160610,장편,캐나다,공포(호러),청소년관람불가
12565,1.0,20149220,웰컴투사라예보,웰컴 투 사라예보,102,1997,,장편,영국,전쟁,
12566,3.0,,물괴,,,,,,,,
12567,3.0,,분닥세인트,,,,,,,,
12568,1.0,20200795,래비지,래비지,84,2019,,장편,미국,스릴러,
12569,1.0,2022A043,더카비닝,더 카비닝,,2014,,온라인전용,미국,공포(호러),
12570,0.0,,금의위황궁결사대,,,,,,,,
12571,1.0,20141401,쎄븐플로어,쎄븐 플로어,88,2013,20140915,장편,스페인,스릴러,15세이상관람가
12572,1.0,19830061,약속한여자,약속한 여자,106,1983,19830618,장편,한국,드라마,국민학생관람불가
12574,1.0,20134896,메탈토네이도,메탈 토네이도,90,2011,,장편,캐나다,액션,
12575,2.0,,콜드워터,,,,,,,,
12576,1.0,20197121,삼진그룹영어토익반,삼진그룹 영어토익반,110,2020,20201021,장편,한국,드라마,12세이상관람가
12577,1.0,20181685,호텔레이크,호텔 레이크,100,2020,20200429,장편,한국,공포(호러),15세이상관람가
12578,5.0,,돈조반니,,,,,,,,
12579,1.0,20188862,컨저링고스트,컨저링 고스트,94,2017,20180819,장편,영국,공포(호러),청소년관람불가
12580,1.0,20113532,미쓰GO,미쓰GO,115,2012,20120621,장편,한국,액션,15세이상관람가
12581,1.0,20177050,승풍파랑,승풍파랑,101,2017,20170914,장편,홍콩,코미디,15세이상관람가
12582,1.0,20163661,레전드오브타잔,레전드 오브 타잔,109,2016,20160629,장편,미국,액션,12세이상관람가
12583,2.0,,윈드리버,,,,,,,,
12584,21.0,,어떤하루,,,,,,,,
12585,1.0,20147689,탐엣더팜,탐엣더팜,103,2013,20140522,장편,캐나다,드라마,15세이상관람가
12586,1.0,20200527,더듀얼,더 듀얼,109,2016,20201119,장편,미국,범죄,청소년관람불가
12587,0.0,,헌츠맨윈터스워,,,,,,,,
12588,1.0,19990191,슬픔은그대가슴에,슬픔은 그대 가슴에,124,1959,19990508,장편,미국,드라마,12세관람가
12589,1.0,20020198,썸오브올피어스,썸 오브 올 피어스,124,2002,20020802,장편,미국,액션,12세관람가
12590,11.0,,살인자들,,,,,,,,
12591,3.0,,현상금사냥꾼,,,,,,,,
12592,1.0,20113974,퍼스널이펙츠,퍼스널 이펙츠,110,2011,20120126,장편,미국,드라마,15세이상관람가
12593,1.0,20163316,우리가족삼총사,우리 가족 삼총사,101,2015,,장편,프랑스,코미디,12세이상관람가
12594,1.0,20060386,황혼의빛,황혼의 빛,74,2006,20061214,장편,핀란드,드라마,12세이상관람가
12595,6.0,,사보타지,,,,,,,,
12597,0.0,,48+1,,,,,,,,
12598,1.0,20182506,데들리스토커,데들리 스토커,84,2017,20190124,장편,미국,공포(호러),15세이상관람가
12599,2.0,,미드와이프,,,,,,,,
12600,87.0,,악몽,,,,,,,,
12601,36.0,,레인보우,,,,,,,,
12602,0.0,,바이트보이지않는위험,,,,,,,,
12603,6.0,,이웃사촌,,,,,,,,
12604,0.0,,소권괴초2용등호약,,,,,,,,
12606,1.0,20202503,하드페인트,하드 페인트,117,2019,,장편,브라질,드라마,
12607,7.0,,크라잉프리맨,,,,,,,,
12608,1.0,20204513,로즈와마틴의유령퇴치주식회사,로즈와 마틴의 유령퇴치 주식회사,94,2019,,장편,기타,코미디,
12609,24.0,,뮤즈,,,,,,,,
12610,6.0,,아우슈비츠,,,,,,,,
12611,1.0,20010104,6번째날,6번째 날,123,2000,20001222,장편,미국,SF,12세관람가
12612,2.0,,매그놀리아,,,,,,,,
12613,1.0,20081458,로나의침묵,로나의 침묵,105,2008,20090604,장편,벨기에,드라마,15세이상관람가
12614,0.0,,신밧드제5의항해,,,,,,,,
12615,1.0,19648032,닥터스트레인지러브,닥터 스트레인지러브,96,1964,,장편,영국,코미디,
12616,1.0,20020156,디스터번스,디스터번스,90,2001,20020523,장편,미국,스릴러,15세관람가
12617,7.0,,히치콕,,,,,,,,
12618,8.0,,셔틀런,,,,,,,,
12619,3.0,,디스트릭트9,,,,,,,,
12620,1.0,20199189,미스스티븐스,미스 스티븐스,86,2016,20190502,장편,미국,드라마,12세이상관람가
12621,0.0,,분노의질주홉스&쇼,,,,,,,,
12622,20.0,,노아,,,,,,,,
12623,7.0,,보안관,,,,,,,,
12624,1.0,20150470,라스트홈,라스트 홈,112,2014,20160407,장편,미국,드라마,15세이상관람가
12625,1.0,20155721,봄의멜로디,봄의 멜로디,96,2011,20150122,장편,호주,드라마,12세이상관람가
12626,1.0,20192901,패트리어트워,패트리어트 워,105,2018,20190618,장편,러시아,전쟁,12세이상관람가
12627,0.0,,광대들풍문조작단,,,,,,,,
12628,1.0,20008384,피아노2,피아노 2,97,2000,,장편,영국,드라마,15세관람가
12629,1.0,19980220,메리에겐뭔가특별한것이있다,메리에겐 뭔가 특별한 것이 있다,120,1998,19980926,장편,미국,코미디,18세 미만인 자는 관람할 수 없는 등급
12630,2.0,,들리나요?,,,,,,,,
12631,0.0,,007제15탄리빙데이라이트,,,,,,,,
12632,1.0,20154523,완벽한거짓말,완벽한 거짓말,103,2014,20170824,장편,프랑스,스릴러,15세이상관람가
12633,1.0,20191248,내남자친구를소개합니다,내 남자친구를 소개합니다.,89,2019,,장편,한국,가족,
12634,1.0,20176301,반숙소녀,반숙소녀,104,2016,20170706,장편,말레이시아,멜로/로맨스,12세이상관람가
12635,0.0,,알리타배틀엔젤,,,,,,,,
12636,4.0,,사랑의행로,,,,,,,,
12637,1.0,20090195,몬스터vs에이리언,몬스터 vs 에이리언,94,2009,20090423,장편,미국,애니메이션,전체관람가
12638,12.0,,로보캅,,,,,,,,
12639,1.0,20217605,세인트모드,세인트 모드,84,2019,,장편,영국,공포(호러),
12640,0.0,,보스맨새로운전설,,,,,,,,
12641,15.0,,혹성탈출,,,,,,,,
12642,5.0,,러브어페어,,,,,,,,
12643,1.0,20159565,블러디마리아,블러디 마리아,98,2013,,장편,미국,액션,
12644,2.0,,연의황후,,,,,,,,
12645,1.0,20201263,샤크쓰나미,샤크 쓰나미,86,2018,20200717,장편,미국,어드벤처,15세이상관람가
12646,1.0,20194001,12명의죽고싶은아이들,12명의 죽고 싶은 아이들,118,2019,,장편,일본,스릴러,15세이상관람가
12647,1.0,20189070,파티하드다이영,파티 하드 다이 영,92,2018,,장편,오스트리아 ,공포(호러),15세이상관람가
12648,9.0,,인사이드아웃,,,,,,,,
12649,1.0,20113472,우리는동물원을샀다,우리는 동물원을 샀다,124,2011,20120118,장편,미국,가족,전체관람가
12650,1.0,20152745,맨프롬엉클,맨 프롬 UNCLE,116,2015,20151028,장편,미국,액션,12세이상관람가
12651,0.0,,스타워즈라스트제다이,,,,,,,,
12652,1.0,19980283,에너미오브스테이트,에너미 오브 스테이트,128,1998,19981224,장편,미국,드라마,15세 미만인 자는 관람할 수 없는 등급 
12653,1.0,20088329,파인애플익스프레스,파인애플 익스프레스,112,2008,,장편,미국,코미디,청소년관람불가
12654,1.0,20141589,철원기행,철원기행,102,2014,20160421,장편,한국,드라마,12세이상관람가
12655,1.0,20156061,위크앤드,위크앤드,71,2014,,장편,일본,기타,청소년관람불가
12656,0.0,,V/H/S2악마를부르는비디오,,,,,,,,
12657,1.0,20166044,1812나폴레옹대전투,1812 나폴레옹 대전투,99,2012,20170406,장편,러시아,어드벤처,12세이상관람가
12658,0.0,,퍼시픽림업라이징,,,,,,,,
12659,20.0,,킬러스,,,,,,,,
12660,2.0,,롤플레이,,,,,,,,
12661,1.0,19858085,카이로의붉은장미,카이로의 붉은 장미,84,1985,,,,,
12662,1.0,20199446,원스어폰어타임...인할리우드,원스 어폰 어 타임... 인 할리우드,161,2019,20190925,장편,미국,드라마,청소년관람불가
12663,102.0,,박스,,,,,,,,
12664,4.0,,배드블러드,,,,,,,,
12665,1.0,20148728,창문넘어도망친100세노인,창문 넘어 도망친 100세 노인,114,2013,20140618,장편,스웨덴,어드벤처,15세이상관람가
12666,12.0,,미녀와야수,,,,,,,,
12667,1.0,20145202,생각보다맑은,생각보다 맑은,77,2014,20150122,장편,한국,애니메이션,12세이상관람가
12669,2.0,,위도우즈,,,,,,,,
12670,1.0,20155301,두번째스물,두 번째 스물,116,2015,20161103,장편,한국,멜로/로맨스,청소년관람불가
12671,2.0,,스타이즈본,,,,,,,,
12672,1.0,19920356,죽어야사는여자,죽어야 사는 여자,103,1992,19921128,장편,미국,코미디,고등학생이상관람가
12673,2.0,,호두까기인형3D,,,,,,,,
12675,1.0,20190812,스코어투셔틀,스코어 투 셔틀,103,2019,20191205,장편,미국,스릴러,15세이상관람가
12676,1.0,20183121,선생님!...좋아해도될까요?,선생님!... 좋아해도 될까요?,112,2017,20180406,장편,일본,드라마,12세이상관람가
12677,3.0,,이사벨라,,,,,,,,
12678,0.0,,녹정기2신룡교,,,,,,,,
12679,2.0,,아시안커넥션,,,,,,,,
12680,1.0,20147723,투와이스본,투와이스 본,129,2012,20141030,장편,이탈리아,드라마,청소년관람불가
12681,1.0,2009B027,용재소림,용재소림(소림칠금강),80,1996,,장편,홍콩,액션,
12682,1.0,20120104,가시꽃,가시꽃,103,2012,20130822,장편,한국,드라마,청소년관람불가
12683,44.0,,챔피언,,,,,,,,
12684,1.0,20171263,더라스트잡,더 라스트 잡,92,2015,20170817,장편,미국,기타,15세이상관람가
12685,1.0,20163141,위스틸킬,위 스틸 킬,94,2014,,장편,영국,액션,청소년관람불가
12686,1.0,20196928,다커나이트,다커 나이트,81,2017,,장편,캐나다,공포(호러),15세이상관람가
12687,2.0,,나쁜놈은죽는다,,,,,,,,
12688,0.0,,인시디어스벽장속그것,,,,,,,,
12689,1.0,20050342,청연,청연,133,2005,20051229,장편,한국,드라마,12세관람가
12690,7.0,,존윅,,,,,,,,
12691,1.0,20193345,블러드사쿠라,블러드 사쿠라,79,2019,,장편,한국,공포(호러),15세이상관람가
12692,1.0,20187646,빈곤의고통,빈곤의 고통,87,2016,,장편,몽고,,
12693,34.0,,세자매,,,,,,,,
12694,1.0,20149432,구화영웅,구화영웅,115,2013,20140626,장편,중국,코미디,15세이상관람가
12695,0.0,,비밀정보원인더프리즌,,,,,,,,
12697,2.0,,쓰리데이즈,,,,,,,,
12698,1.0,19740001,외로운산장에서,외로운 산장에서,90,1974,19740309,장편,한국,멜로/로맨스,전체관람가
12700,5.0,,종이꽃,,,,,,,,
12701,1.0,20149259,막걸스,막걸스,103,2013,20150521,장편,한국,코미디,15세이상관람가
12702,2.0,,디즈니삼총사,,,,,,,,
12703,11.0,,프리즈너,,,,,,,,
12704,1.0,2022A553,본투레이즈헬,본 투 레이즈 헬,,2010,,온라인전용,미국,액션,
12705,2.0,,온리더브레이브,,,,,,,,
